70101601	4	70101600		Balıkçılık bilgi veya dokümantasyon hizmetleri
70101602	4	70101600		Balıkçılık araştırması veya deneyleri hizmetleri
70101603	4	70101600		Balıkçılık veri toplama veya dağıtımı
70101607	4	70101600		Balıkçılık kaynaklarının korunması
70101700	3	70100000		Balıkçılık endüstrisi ve teknolojisi
70101701	4	70101700		Balıkçılık teknolojisi hizmetleri
70101702	4	70101700		Balıkçılık yan ürünleri üretim hizmetleri
70101703	4	70101700		Balık üretimi
70101704	4	70101700		Balık depolama
70101800	3	70100000		Balıkçılık kaynakları
70101801	4	70101800		İç su balıkçılığı kaynakları
70101802	4	70101800		Balık havuzu kaynakları
70101803	4	70101800		Balık kuluçkahaneleri
70101804	4	70101800		Balık çiftlikleri (ranch)
70101805	4	70101800		Balıkçılık yan ürün kaynakları
70101806	4	70101800		Balıkçılık kaynağı değerlendirmesi
70101900	3	70100000		Su ürünleri yetiştiriciliği (akuakültür)
70101901	4	70101900		Deniz yetiştiriciliği (marikültür)
70101902	4	70101900		İstiridye yetiştiriciliği
70101903	4	70101900		Kabuklu deniz ürünü yetiştiriciliği
70101904	4	70101900		Karides yetiştiriciliği
70101905	4	70101900		Balık yetiştiriciliği
70110000	2	70000000		Bahçecilik (hortikültür)
70111500	3	70110000		Bitkiler ve süs ağaçları
70111501	4	70111500		Süs bitkisi veya çalı veya ağaç dikim hizmetleri
70111502	4	70111500		Süs bitkisi veya çalı budama hizmetleri
70111503	4	70111500		Ağaç budama hizmetleri
70111504	4	70111500		Destekleme (payandalama) hizmetleri
70111505	4	70111500		Ağaç cerrahisi hizmetleri
70111506	4	70111500		Ağaç bakım uzmanı (arborist) hizmetleri
70111507	4	70111500		Süs bitkisi veya çalı veya ağaç sökme hizmetleri
70111508	4	70111500		Bitki veya süs ağacı ilaçlama hizmetleri
70111600	3	70110000		Çiçekli bitkiler
70111700	3	70110000		Parklar ve bahçeler ve meyve bahçeleri
70111701	4	70111700		Meyve bahçesi yönetimi veya bakım hizmetleri
70111702	4	70111700		Bağ yönetimi veya bakım hizmetleri
70111703	4	70111700		Bahçe dikim veya bakım hizmetleri
70111704	4	70111700		Bahçecilik danışmanlık hizmetleri
70111706	4	70111700		Çim bakım hizmetleri
70111707	4	70111700		Otoyol çim bakım hizmetleri
70111708	4	70111700		Malçlama hizmetleri
70111709	4	70111700		Tohumlama hizmetleri
70111710	4	70111700		Çim biçme hizmetleri
70111711	4	70111700		Çim sürgünü dikim hizmetleri
70111712	4	70111700		Park veya bahçe ilaçlama hizmetleri
70111713	4	70111700		Park yönetimi veya bakım hizmetleri
70120000	2	70000000		Hayvancılık hizmetleri
70121500	3	70120000		Sütçülük
70121501	4	70121500		Süt sürüsü yönetimi
70121502	4	70121500		Süt endüstrisi geliştirme
70121503	4	70121500		Süt teknolojisi
70121504	4	70121500		Süt laboratuvarları hizmetleri
70121505	4	70121500		Süt çiftliği yerinde işleme
70121600	3	70120000		Hayvancılık endüstrisi
70121601	4	70121600		Hayvan ıslahı (yetiştirme)
70121602	4	70121600		Hayvan genetiği hizmetleri
70121603	4	70121600		İpekböcekçiliği
70121604	4	70121600		Hayvan yetiştiriciliği (husbandry)
70121605	4	70121600		Çiftlik yetiştirme sistemleri
70121606	4	70121600		Kümes hayvanı üretim hizmetleri
70121607	4	70121600		Küçük hayvan yetiştirme hizmetleri
70121608	4	70121600		Sığır üretim hizmetleri
70121610	4	70121600		Arıcılık
70121700	3	70120000		Hayvancılık yönetimi
70121701	4	70121700		Hayvan seçimi
70121703	4	70121700		Hayvan kesim hizmetleri
70121704	4	70121700		Sürü yönetimi
70121705	4	70121700		Hayvan yetiştirme veya bakım hizmetleri
70121706	4	70121700		Çiftlik hayvanı tanımlama ve kayıt hizmeti
70121800	3	70120000		Evcil hayvan endüstrisi
70121801	4	70121800		Evcil hayvan yetiştirme hizmetleri
70121802	4	70121800		Evcil hayvan bakım hizmetleri
70121803	4	70121800		Köpek pansiyonu hizmetleri
70121900	3	70120000		Mera ve otlak hizmetleri
70121901	4	70121900		Mera iyileştirme
70121902	4	70121900		Otlak yönetimi
70121903	4	70121900		Otlak araştırması
70122000	3	70120000		Hayvan sağlığı
70122001	4	70122000		Hayvan beslenmesi
70122002	4	70122000		Hayvan hastalığı kontrolü
70122003	4	70122000		Hayvan tripanozomiyazı
70122004	4	70122000		Şap kontrol hizmetleri
70122005	4	70122000		Hayvan sağlığı koruyucu ilaç hizmetleri
70122006	4	70122000		Hayvan aşılama hizmetleri
70122007	4	70122000		Veteriner idaresi
70122008	4	70122000		Veteriner laboratuvar teknolojisi
70122009	4	70122000		Hayvan hastanesi hizmetleri
70122010	4	70122000		Hayvan sağlığı bilgi hizmetleri
70130000	2	70000000		Arazi ve toprak hazırlama ve yönetimi ve korunması
70131500	3	70130000		Arazi ve toprak korunması
70131501	4	70131500		Çölleşme değerlendirme veya kontrol hizmetleri
70131502	4	70131500		Toprak muhafaza veya koruma hizmetleri
70131503	4	70131500		Erozyon kontrol hizmetleri
70131506	4	70131500		Toprak iyileştirme
70131600	3	70130000		Arazi ve toprak hazırlama
70131601	4	70131600		Gübre uygulama hizmetleri
70131603	4	70131600		Sürme (pulluk) hizmetleri
70131604	4	70131600		Tohum yatağı hazırlama hizmetleri
70131605	4	70131600		Toprak kimyasal işleme hizmetleri
70131700	3	70130000		Arazi ve toprak yönetimi
70131701	4	70131700		Arazi kullanım planlaması
70131702	4	70131700		Arazi değerlendirmesi
70131703	4	70131700		Arazi ıslahı
70131704	4	70131700		Agro-ekolojik bölge değerlendirmesi veya planlaması
70131705	4	70131700		Toprak sınıflandırması
70131706	4	70131700		Havza yönetimi
70140000	2	70000000		Mahsul üretimi ve yönetimi ve korunması
70141500	3	70140000		Mahsul üretimi
70141501	4	70141500		Tohum üretim hizmetleri
70141503	4	70141500		Çim veya yem bitkisi üretimi
70141507	4	70141500		Şeker pancarı veya şeker kamışı üretimi
70141508	4	70141500		Sert kabuklu yemiş üretimi
70141512	4	70141500		Tahıl veya baklagil üretimi
70141515	4	70141500		Kök veya yumru üretimi
70141516	4	70141500		Tahıl üretimi
70141520	4	70141500		Sebze üretimi
70141600	3	70140000		Mahsul koruma
70141601	4	70141600		Mahsul ilaçlama hizmetleri
70141602	4	70141600		Biyolojik mücadele hizmetleri
70141604	4	70141600		Herbisit hizmetleri
70141605	4	70141600		Entegre zararlı yönetimi hizmetleri
70141700	3	70140000		Mahsul yönetimi
70141701	4	70141700		Sera hizmetleri
70141702	4	70141700		Gübre hizmetleri
70141800	3	70140000		Mahsul dikimi ve yetiştirme
70141801	4	70141800		Meyve ağacı veya asma dikim hizmetleri
70141802	4	70141800		Filiz veya çelik hizmetleri
70141803	4	70141800		Mahsul yetiştirme hizmetleri
70141804	4	70141800		Mahsul dikim hizmetleri
70141900	3	70140000		Mahsul hasadı
70141901	4	70141900		Tahıl hasadı hizmetleri
70141902	4	70141900		Meyve veya ağaç yemişi hasadı hizmetleri
70141903	4	70141900		Tarla mahsulü hasadı hizmetleri
70141904	4	70141900		Tohum hasadı hizmetleri
70142000	3	70140000		Hasat sonrası mahsul işleme
70142001	4	70142000		Silolarla ilgili hizmetler
70142002	4	70142000		Tahıl kurutucu hizmetleri
70142003	4	70142000		Mahsul işleme hizmetleri
70142004	4	70142000		Tarla mahsulleri piyasa hazırlama hizmetleri
70142005	4	70142000		Tahıl mahsulleri piyasa hazırlama hizmetleri
70142006	4	70142000		Sebze mahsulleri piyasa hazırlama hizmetleri
70142007	4	70142000		Meyve mahsulleri piyasa hazırlama hizmetleri
70142008	4	70142000		Ağaç yemişi mahsulleri piyasa hazırlama hizmetleri
70142009	4	70142000		Çırçır hizmetleri
70142010	4	70142000		Mahsul temizleme hizmetleri
70142011	4	70142000		Soğutma hizmetleri
70150000	2	70000000		Ormancılık
70151500	3	70150000		Ormancılık yönetimi
70151501	4	70151500		Orman kaynakları yönetim hizmetleri
70151505	4	70151500		Orman envanteri
70151506	4	70151500		Orman izleme veya değerlendirme
70151507	4	70151500		Ağaçlandırma hizmetleri
70151510	4	70151500		Orman sektörel planlama
70151600	3	70150000		Ormancılık endüstrisi
70151601	4	70151600		Odun dışı üretim hizmetleri
70151602	4	70151600		Uçucu yağ üretimi
70151603	4	70151600		Kereste üretim hizmetleri
70151604	4	70151600		Boya üretimi
70151605	4	70151600		Yenilebilir ormancılık üretimi
70151606	4	70151600		Ahşap test hizmetleri
70151700	3	70150000		Ormancılık hasadı
70151701	4	70151700		Tomruk kesme veya devirme
70151703	4	70151700		Orman hasadı özelleşmiş operasyonlar
70151706	4	70151700		Ilıman orman hasadı
70151800	3	70150000		Ormancılık koruma hizmetleri
70151801	4	70151800		Orman genetik kaynaklarının korunması
70151802	4	70151800		Orman koruma hizmetleri
70151803	4	70151800		Orman kurak arazi rehabilitasyonu
70151804	4	70151800		Orman rüzgar perdeleri veya koruma kuşakları
70151805	4	70151800		Orman rezervleri veya parkları koruma hizmetleri
70151806	4	70151800		Ormancılık havza yönetimi
70151807	4	70151800		Ormancılık sel kontrolü
70151900	3	70150000		Ormancılık kaynakları
70151901	4	70151900		Orman kaynaklarının geliştirilmesi
70151902	4	70151900		Agroforestri kaynakları
70151903	4	70151900		Yakacak odun kaynakları
70160000	2	70000000		Yaban hayatı ve flora
70161500	3	70160000		Fauna
70161501	4	70161500		Fauna koruması
70161600	3	70160000		Flora
70161601	4	70161600		Flora koruması
70161700	3	70160000		Ekosistemler
70161701	4	70161700		Eko-kalkınma hizmetleri
70161702	4	70161700		Deniz ekosistemi yönetim hizmetleri
70161703	4	70161700		Karasal ekosistem yönetim hizmetleri
70161704	4	70161700		Ekosistem koruma hizmetleri
70161705	4	70161700		Çalı ve orman ekolojisi ve koruma hizmeti
70161706	4	70161700		Kıyı ekolojisi ve koruma hizmeti
70161710	4	70161700		Sulak alan ekolojisi ve koruma hizmeti
70161711	4	70161700		Mangrov bataklığı ekolojisi ve koruma hizmeti
70170000	2	70000000		Su kaynakları geliştirme ve gözetimi
70171500	3	70170000		Su kaynağı geliştirme hizmeti
70171501	4	70171500		Su kalitesi değerlendirme hizmetleri
70171502	4	70171500		Su kaynakları planlama hizmetleri
70171503	4	70171500		Yer altı veya yüzey suyu etüdü
70171504	4	70171500		Su kaynakları haritalama hizmetleri
70171505	4	70171500		Nehir havzası geliştirme
70171506	4	70171500		Yer altı veya yüzey suyu modelleme hizmetleri
70171507	4	70171500		Yüzey suyu geliştirme
70171600	3	70170000		Su kalitesi yönetim hizmetleri
70171601	4	70171600		Su kalitesi yönetimi
70171602	4	70171600		Su test hizmetleri
70171603	4	70171600		Taşkın yatağı yönetimi
70171604	4	70171600		Su muhafaza danışmanlık hizmetleri
70171605	4	70171600		Su hakları danışmanlık hizmetleri
70171606	4	70171600		Su kaynağı geri kazanım hizmetleri
70171607	4	70171600		Su fiyatlandırma hizmetleri
70171700	3	70170000		Sulama sistemi bakım ve yönetim hizmetleri
70171701	4	70171700		Kanal bakım veya yönetim hizmetleri
70171702	4	70171700		Baraj bakım veya yönetim hizmetleri
70171703	4	70171700		Rezervuar bakım veya yönetim hizmetleri
70171704	4	70171700		Pompa istasyonu bakım veya yönetim hizmetleri
70171705	4	70171700		Boru hatları bakım veya yönetim hizmetleri
70171706	4	70171700		Set veya dolgu bakım veya yönetim hizmetleri
70171707	4	70171700		Su kuyusu bakım veya yönetim hizmetleri
70171708	4	70171700		Sulama danışmanlık hizmetleri
70171709	4	70171700		Sulama sistemleri yönetim hizmetleri
70171710	4	70171700		Sulama sistemi inşaat hizmeti
70171800	3	70170000		Drenaj hizmetleri
70171801	4	70171800		Arazi drenaj hizmetleri
70171802	4	70171800		Yağmur suyu drenajı
70171803	4	70171800		Taşkın koruma veya kontrol hizmetleri
70190000	2	70000000		Tarım makineleri ve ekipmanları montaj ve kurulum hizmetleri
70190100	3	70190000		Tarım makineleri ve ekipmanları kullanıcıları için eğitim hizmetleri
71000000	1		J	Madencilik ve petrol ve gaz hizmetleri
71100000	2	71000000		Madencilik hizmetleri
71101700	3	71100000		Çıkarma (ekstraksiyon)
71110000	2	71000000		Petrol ve gaz arama hizmetleri
71112300	3	71110000		Sismik hizmetler
71120000	2	71000000		Kuyu sondajı ve inşaat hizmetleri
71130000	2	71000000		Petrol ve gaz çıkarma ve üretim artırma hizmetleri
71140000	2	71000000		Petrol ve gaz restorasyon ve ıslah hizmetleri
71141100	3	71140000		Kuyu tıkama ve terk hizmetleri
71141103	4	71141100		Kuyu terk platform sökme hizmetleri
71150000	2	71000000		Petrol ve gaz veri yönetimi ve işleme hizmetleri
71151100	3	71150000		Petrol sahası veri yönetimi hizmetleri
71160000	2	71000000		Petrol ve gaz kuyusu proje yönetimi hizmetleri
71161000	3	71160000		Petrol sahası modelleme hizmetleri
71161600	3	71160000		Diğer petrol sahası destek hizmetleri
71161605	4	71161600		Petrol sahası danışmanlık hizmetleri
72000000	1		J	Bina ve Tesis İnşaatı ve Bakım Hizmetleri
72100000	2	72000000		Bina ve tesis bakım ve onarım hizmetleri
72101500	3	72100000		Bina bakım ve onarım hizmetleri
72101501	4	72101500		Tamir bakım (handyman) hizmetleri
72101504	4	72101500		Afete dayanıklılık veya acil durum hizmetleri
72101505	4	72101500		Çilingir hizmetleri
72101506	4	72101500		Asansör bakım hizmetleri
72101507	4	72101500		Bina bakım hizmeti
72101508	4	72101500		Yer temizleme hizmetleri
72101509	4	72101500		Yangın koruma sistemi ve ekipmanı bakım veya onarım hizmeti
72101510	4	72101500		Tesisat bakım veya onarımı
72101511	4	72101500		Klima kurulum veya bakım veya onarım hizmeti
72101512	4	72101500		Vinç (kaldıraç) inşaat hizmeti
72101513	4	72101500		Şantiye dışı (offsite) inşaat hizmeti
72101514	4	72101500		Çöp alanı inşaat hizmeti
72101515	4	72101500		Çökme (subsidence) servis işi
72101516	4	72101500		Yangın söndürücü muayene bakım ve onarım hizmeti
72101517	4	72101500		Taşınabilir jeneratör bakım ve/veya onarım hizmeti
72101518	4	72101500		Taşınabilir jeneratör kiralama hizmeti
72101519	4	72101500		Gaz tesisatı kurulum hizmeti
72101520	4	72101500		Çatı çatkı hizmeti
72101521	4	72101500		Bina çatkı (framing) hizmeti
72102100	3	72100000		Zararlı kontrolü
72102101	4	72102100		Kuş engelleme hizmetleri
72102102	4	72102100		Termit kontrol hizmetleri
72102103	4	72102100		Haşere yok etme veya fümigasyon hizmetleri
72102104	4	72102100		Yapısal zararlı kontrolü
72102105	4	72102100		Hayvan tuzaklama
72102106	4	72102100		Kemirgen kontrolü
72102900	3	72100000		Tesis bakım ve onarım hizmetleri
72102902	4	72102900		Peyzaj hizmetleri
72102903	4	72102900		Kar temizleme hizmetleri
72102905	4	72102900		Dış alan bakımı
72102906	4	72102900		Peyzaj mimarlığı hizmeti
72103100	3	72100000		Taşıma sistemleri kurulum ve onarımı
72103101	4	72103100		Malzeme taşıma sistemi kurulumu
72103102	4	72103100		Malzeme taşıma sistemi onarımı
72103103	4	72103100		Yer üstü konveyör hizmeti
72103104	4	72103100		Yer altı konveyör hizmeti
72103300	3	72100000		Altyapı bakım ve onarım hizmetleri
72103301	4	72103300		Otopark veya yol bakımı veya onarımı veya hizmetleri
72103302	4	72103300		Telekom ekipmanı bakımı veya desteği
72103304	4	72103300		Otopark veya yol süpürme hizmetleri
72103305	4	72103300		Drenaj döşeme hizmeti
72110000	2	72000000		Konut binası inşaat hizmetleri
72111000	3	72110000		Tek ailelik konut inşaat hizmetleri
72111001	4	72111000		Tek ailelik ev tadilat ekleme ve onarım hizmeti
72111002	4	72111000		Tek ailelik ev genel tadilat hizmeti
72111003	4	72111000		Yerinde prefabrik ev onarım hizmeti
72111004	4	72111000		Avlu ve teras inşaat ve onarım hizmeti
72111005	4	72111000		Tek ailelik ev yangın hasarı onarım hizmeti
72111006	4	72111000		Tek ailelik ev yeni inşaat hizmeti
72111007	4	72111000		Tek ailelik prefabrik ev montaj hizmeti
72111008	4	72111000		Tek ailelik yeni şehir evi veya bahçe evi inşaat hizmeti
72111100	3	72110000		Çok birimli konut inşaat hizmetleri
72111101	4	72111100		Yeni apartman binası inşaat hizmeti
72111102	4	72111100		Yeni kooperatif inşaat hizmeti
72111103	4	72111100		Yeni kat mülkiyetli konut inşaat hizmeti
72111104	4	72111100		Yeni yurt inşaat hizmeti
72111105	4	72111100		Yeni otel veya motel inşaat hizmeti
72111106	4	72111100		Apartman tadilat hizmeti
72111107	4	72111100		Kooperatif daire tadilat hizmeti
72111108	4	72111100		Kat mülkiyetli konut tadilat hizmeti
72111109	4	72111100		Yurt tadilat hizmeti
72111110	4	72111100		Otel veya motel tadilat hizmeti
72111111	4	72111100		Genel konut inşaat müteahhitliği hizmeti
72120000	2	72000000		Konut dışı bina inşaat hizmetleri
72121000	3	72120000		Yeni endüstriyel bina ve depo inşaat hizmetleri
72121001	4	72121000		Kuru temizleme tesisi inşaat ve tadilat hizmeti
72121002	4	72121000		Gıda ürünü imalat veya paketleme tesisi inşaat ve tadilat hizmeti
72121003	4	72121000		Tahıl silosu inşaat ve tadilat hizmeti
72121004	4	72121000		Kağıt veya selüloz fabrikası inşaat ve tadilat hizmeti
72121005	4	72121000		İlaç imalat tesisi inşaat ve tadilat hizmeti
72121006	4	72121000		Prefabrik endüstriyel bina montaj ve tadilat hizmeti
72121007	4	72121000		Kamyon ve otomobil montaj tesisi inşaat ve tadilat hizmeti
72121008	4	72121000		Depo inşaat ve tadilat hizmeti
72121100	3	72120000		Ticari ve ofis binası inşaat hizmetleri
72121101	4	72121100		Ticari ve ofis binası yeni inşaat hizmeti
72121102	4	72121100		Ticari ve ofis binası prefabrik montaj hizmeti
72121103	4	72121100		Ticari ve ofis binası yenileme ve onarım hizmeti
72121104	4	72121100		Restoran inşaat hizmeti
72121105	4	72121100		Alışveriş merkezi ve AVM inşaat hizmeti
72121200	3	72120000		Tarımsal bina inşaat hizmetleri
72121201	4	72121200		Çiftlik binası inşaat hizmeti
72121202	4	72121200		Sera inşaat hizmeti
72121203	4	72121200		Silo ve tarımsal hizmet binası inşaat hizmeti
72121300	3	72120000		Otomotiv garajı ve servis istasyonu inşaat hizmetleri
72121301	4	72121300		Otomotiv garajı inşaat hizmeti
72121302	4	72121300		Otomotiv servis istasyonu inşaat hizmeti
72121400	3	72120000		Özel kamu binası inşaat hizmetleri
72121401	4	72121400		Banka binası inşaat hizmeti
72121402	4	72121400		İtfaiye istasyonu inşaat hizmeti
72121403	4	72121400		Hastane inşaat hizmeti
72121404	4	72121400		Postane inşaat hizmeti
72121405	4	72121400		Dini bina inşaat hizmeti
72121406	4	72121400		Okul binası inşaat hizmeti
72121407	4	72121400		Anıtmezar inşaat hizmeti
72121408	4	72121400		Stadyum inşaat hizmeti
72121409	4	72121400		Halk kütüphanesi inşaatı
72121410	4	72121400		Havaalanı terminali ve hangar inşaatı
72121500	3	72120000		Endüstriyel tesis inşaat hizmetleri
72121501	4	72121500		Kimya tesisi inşaat hizmeti
72121502	4	72121500		Maden yükleme ve boşaltma istasyonu inşaat hizmeti
72121503	4	72121500		Petrol rafinerisi inşaat hizmeti
72121504	4	72121500		Atık bertaraf tesisi inşaat hizmeti
72121505	4	72121500		Atık su ve kanalizasyon arıtma tesisi inşaat hizmeti
72121506	4	72121500		Enerji santrali inşaat hizmeti
72121507	4	72121500		Tank inşaat ve servis hizmeti
72121508	4	72121500		Hazırlama tesisi inşaat hizmeti
72121509	4	72121500		Yer altı Elektrik Hizmetleri
72121510	4	72121500		Yüzer petrol ve gaz üretim depolama ve boşaltma sistemi inşaat hizmeti
72121511	4	72121500		Açık deniz petrol ve gaz üretim tesisi bağlantı ve devreye alma hizmeti
72121512	4	72121500		Açık deniz petrol ve gaz üretim tesisi ekipman kurulum ve entegrasyon hizmeti
72121513	4	72121500		Petrol ve gaz tesisi modüler imalat hizmeti
72121514	4	72121500		Petrol ve gaz üretim platformu ve üst yapı imalat hizmeti
72121515	4	72121500		Yüzer petrol ve gaz üretim sistemi gövde imalat hizmeti
72121516	4	72121500		Sabit petrol ve gaz açık deniz üretim tesisleri imalat hizmeti
72121517	4	72121500		Sıvılaştırılmış doğal gaz LNG tesisi inşaat hizmeti
72140000	2	72000000		Ağır inşaat hizmetleri
72141000	3	72140000		Karayolu ve yol inşaat hizmetleri
72141001	4	72141000		Karayolu ve yol yeni inşaat hizmeti
72141002	4	72141000		Karayolu ve yol tabela veya bariyer inşaat ve onarım hizmeti
72141003	4	72141000		Karayolu ve yol bakım hizmeti
72141004	4	72141000		Karayolu reflektör montaj hizmeti
72141100	3	72140000		Altyapı inşaatı ve yüzey kaplama ve asfaltlama hizmetleri
72141101	4	72141100		Havaalanı pisti inşaat hizmeti
72141102	4	72141100		Arazi tesviye (grading) hizmeti
72141103	4	72141100		Karayolu ve yol asfaltlama hizmeti
72141104	4	72141100		Karayolu ve yol yeniden kaplama hizmeti
72141105	4	72141100		Kaldırım inşaat ve onarım hizmeti
72141106	4	72141100		Çakıl veya toprak yol inşaat hizmeti
72141107	4	72141100		Köprü inşaat ve onarım hizmeti
72141108	4	72141100		Tünel inşaat ve onarım hizmeti
72141109	4	72141100		Viyadük inşaat ve onarım hizmeti
72141110	4	72141100		Petrol ve gaz şube hattı inşaat hizmeti
72141111	4	72141100		Gaz ana hattı inşaat hizmeti
72141112	4	72141100		Doğal gaz kompresör istasyonu inşaat hizmeti
72141113	4	72141100		Petrol ve gaz boru hattı inşaat hizmeti
72141114	4	72141100		Boru hattı sarma hizmeti
72141115	4	72141100		Elektrik kablosu döşeme hizmeti
72141116	4	72141100		Televizyon kablosu döşeme hizmeti
72141117	4	72141100		Telefon ve iletişim kablosu döşeme hizmeti
72141118	4	72141100		Telekomünikasyon iletim kulesi inşaat hizmeti
72141119	4	72141100		Su kemeri inşaat hizmeti
72141120	4	72141100		Kanalizasyon hattı inşaat hizmeti
72141121	4	72141100		Su ana hattı inşaat hizmeti
72141122	4	72141100		Elektrik hattı inşaat hizmeti
72141123	4	72141100		Rögar inşaat hizmeti
72141124	4	72141100		Boru döşeme hizmeti
72141125	4	72141100		Pompa istasyonu inşaat hizmeti
72141126	4	72141100		Yer altı altyapı inşaat hizmeti
72141127	4	72141100		Yol, karayolu ve otoparkların sızdırmazlık kaplaması
72141128	4	72141100		Meydan inşaat ve/veya tadilat hizmeti
72141129	4	72141100		Park ve bahçe inşaat ve/veya tadilat hizmeti
72141130	4	72141100		Süs çeşmesi inşaat ve/veya tadilat hizmeti
72141200	3	72140000		Deniz inşaat hizmetleri
72141201	4	72141200		Keson sondaj hizmeti
72141202	4	72141200		Kanal inşaat hizmeti
72141203	4	72141200		Baraj inşaat hizmeti
72141204	4	72141200		Rıhtım inşaat hizmeti
72141205	4	72141200		Drenaj sistemi inşaat hizmeti
72141206	4	72141200		Tarama (dredging) hizmeti
72141207	4	72141200		Liman inşaat hizmeti
72141209	4	72141200		Set (levee) inşaat hizmeti
72141210	4	72141200		Marina inşaat hizmeti
72141211	4	72141200		İskele inşaat hizmeti
72141212	4	72141200		Gölet inşaat hizmeti
72141213	4	72141200		Su yolu inşaat hizmeti
72141214	4	72141200		Palplanş çakma hizmeti
72141215	4	72141200		Su altı inşaat hizmeti
72141216	4	72141200		Açık deniz inşaat gemisi hizmeti
72141400	3	72140000		Gözaltı tesisi inşaat ve onarım hizmetleri
72141401	4	72141400		Gözaltı tesisi inşaat hizmeti
72141402	4	72141400		Gözaltı tesisi tadilat ve onarımı
72141500	3	72140000		Arazi hazırlama hizmetleri
72141502	4	72141500		Arazi inşaat öncesi değerlendirme hizmeti
72141503	4	72141500		Kaya kaldırma hizmeti
72141504	4	72141500		Kereste (ağaç) kaldırma hizmeti
72141505	4	72141500		Toprak hareketlendirme (earthmoving) hizmeti
72141507	4	72141500		Kazık çakma hizmeti
72141508	4	72141500		Bina yıkımı hariç patlatma hizmeti
72141509	4	72141500		Hendek (tranşe) açma hizmeti
72141510	4	72141500		Yıkım (demolisyon) hizmetleri
72141511	4	72141500		Kazı hizmetleri
72141600	3	72140000		Toplu taşıma sistemi inşaat hizmetleri
72141601	4	72141600		Hafif raylı sistem inşaat hizmeti
72141602	4	72141600		Geçiş hattı (right of way) açma hizmeti
72141603	4	72141600		Demiryolu ve ray yatağı inşaat hizmeti
72141604	4	72141600		Metro inşaat hizmeti
72141605	4	72141600		Demiryolu ray döşeme hizmeti
72141700	3	72140000		İnşaat makineleri ve ekipmanları kiralama hizmetleri
72141701	4	72141700		İnşaat makinesi kiralama hizmeti
72141702	4	72141700		İnşaat ekipmanı kiralama hizmeti
72150000	2	72000000		Özel uzmanlık inşaat ve bakım hizmetleri
72151000	3	72150000		Kazan ve fırın inşaat ve bakım hizmetleri
72151001	4	72151000		Kazan bakım hizmeti
72151002	4	72151000		Kazan kurulum ve ayar hizmeti
72151003	4	72151000		Isıtma sistemi bakım ve onarım hizmeti
72151004	4	72151000		Hidronik ısıtma sistemi bakım ve onarım hizmeti
72151005	4	72151000		Kazan basınç kontrol cihazı kurulumu
72151006	4	72151000		Kazan basınç kontrol cihazı bakımı veya onarımı veya işletimi
72151100	3	72150000		Tesisat inşaat hizmetleri
72151101	4	72151100		Septik sistem inşaat hizmeti
72151102	4	72151100		Yangın sprinkler sistemi kurulum hizmeti
72151103	4	72151100		Sulama sprinkler sistemi kurulum hizmeti
72151200	3	72150000		Isıtma ve soğutma ve klima HVAC inşaat ve bakım hizmetleri
72151201	4	72151200		HVAC mekanik inşaat hizmeti
72151202	4	72151200		HVAC proses borulama inşaat hizmeti
72151203	4	72151200		HVAC güneş enerjisi inşaat hizmeti
72151204	4	72151200		HVAC havalandırma ve kanal işi inşaat hizmeti
72151205	4	72151200		HVAC soğutma inşaat hizmeti
72151206	4	72151200		HVAC ısıtma sistemi inşaat hizmeti
72151207	4	72151200		Isıtma ve soğutma ve klima HVAC kurulum ve bakım hizmeti
72151300	3	72150000		Boyama ve duvar kağıdı asma hizmetleri
72151301	4	72151300		Konut boyama hizmeti
72151302	4	72151300		Ticari boyama hizmeti
72151303	4	72151300		Endüstriyel boyama hizmeti
72151304	4	72151300		Uçak boyama hizmeti
72151305	4	72151300		Köprü boyama hizmeti
72151306	4	72151300		Yol işaretleme hizmeti
72151307	4	72151300		Gemi boyama hizmeti
72151308	4	72151300		Duvar kağıdı asma hizmeti
72151400	3	72150000		Duvar kaplama inşaat hizmetleri
72151401	4	72151400		Ticari duvar kaplama inşaat hizmeti
72151402	4	72151400		Konut duvar kaplama inşaat hizmeti
72151500	3	72150000		Elektrik sistemi hizmetleri
72151501	4	72151500		Aydınlatma kurulum hizmetleri
72151502	4	72151500		Elektrik güç sistemi inşaat hizmeti
72151503	4	72151500		Kojenerasyon tesisi inşaat hizmeti
72151504	4	72151500		Bilgisayar güç şartlandırma hizmeti
72151505	4	72151500		Yedek veya acil güç kurulum hizmeti
72151506	4	72151500		Şalt cihazları ve ilgili cihazlar kurulum hizmeti
72151507	4	72151500		Elektronik kontroller kurulum hizmeti
72151508	4	72151500		Bilgisayarlı kontroller kurulum hizmeti
72151509	4	72151500		Enerji yönetimi kontrolleri kurulum hizmeti
72151510	4	72151500		Çevre sistemi kontrolü kurulum hizmeti
72151511	4	72151500		Aydınlatma sistemi bakım veya onarım hizmeti
72151514	4	72151500		Yedek veya acil güç bakım hizmeti
72151515	4	72151500		Elektrik muayene hizmeti
72151600	3	72150000		Özel iletişim sistemi hizmetleri
72151601	4	72151600		Kablolu televizyon kurulum hizmeti
72151602	4	72151600		Fiber optik kablo kurulum hizmeti
72151603	4	72151600		Özel ses ekipmanı kurulum hizmeti
72151604	4	72151600		Telefon ve telefon ekipmanı kurulum hizmeti
72151605	4	72151600		Ses ve veri ve video kablolama hizmeti
72151606	4	72151600		İletişim ekipmanları için yer altı mühendisliği
